"ObjectID","ObjectOld","GlobalID","LIZARDNUMBER","HESU.old","Site","DATE","Observer","DetectionType","ShelterAspect","Notes","CreationDate","Creator","EditDate","Editor","EASTING","NORTHING","x","y","Notes2"
550,550,"b979cbb3-2a74-425c-99f6-a68c5f762f11","hesuca11","hesuca11","Calico",2018-05-11 15:04:00,"jvanas","visual",NA,"Utm 
0642352
4002800
 4 m
Digging under rock
By black warm up boulders

","5/11/18 20:01","NDOWherps","5/11/18 20:01","NDOWherps",642352,4002800,-115.41738,36.15952,""
557,557,"d3c9e4de-59c6-4160-b531-d1849d32dc11","hesuca11","hesuca11","Calico",2018-05-13 01:36:00,"jvanas","visual",NA,"Utm 
0642119
4002839
 4 m
Surface active heading back to boulders ","5/13/18 4:15","NDOWherps","5/13/18 4:15","NDOWherps",642119,4002839,-115.41993,36.15988,""
568,568,"bad7c6b4-7699-44b2-8391-ee10e4ad3fb0","hesuca11","hesuca11","Calico",2018-05-13 17:40:00,"jvanas","visual",NA,"Utm 
0642296
4002738
4 m
Eating Tortoise eggs","5/14/18 2:17","NDOWherps","5/14/18 2:17","NDOWherps",642296,4002738,-115.41809,36.15894,""
569,569,"e71c26f2-f52c-4ea3-b084-efe175d36bc9","hesuca11","hesuca11","Calico",2018-05-15 01:13:00,"jvanas","visual",182,"Utm 
0642312
4002883
 4 m
Just below Camera cave
","5/15/18 3:42","NDOWherps","5/15/18 3:42","NDOWherps",642312,4002883,-115.41784,36.16024,""
576,576,"957c5fc6-bc0f-4624-8a02-c379fc9d8f93","hesuca11","hesuca11","Calico",2018-05-16 21:19:00,"jvanas","visual",185,"Utm 
0642317
4002885
3 m
Same shelter as last time ","5/17/18 15:47","NDOWherps","5/17/18 15:47","NDOWherps",642317,4002885,-115.41778,36.16034,""
577,577,"ccf84ee2-078b-4edd-88e4-4a657320398c","hesuca11","hesuca11","Calico",2018-05-17 12:42:00,"jvanas","visual",180,"Utm 
0642318
4002889
 6 m
Same shelter as 5/16/18
","5/17/18 15:47","NDOWherps","5/17/18 15:47","NDOWherps",642318,4002889,-115.41785,36.16023,""
605,605,"577489d7-2839-43b9-a23d-724bd3ae5b0c","hesuca11","hesuca11","Calico",2018-05-18 16:17:00,"scohen","radio",NA,"Seen in a dig in the middle of a bush. While taking data she came out for a minute then went back in and started to dig again.","5/23/18 20:39","NDOWherps","5/23/18 20:39","NDOWherps",642102,4002745,NA,NA,""
589,589,"a5f17808-fd07-45d5-bb81-4fbfcd6d72cf","hesuca11","hesuca11","Calico",2018-05-21 15:16:00,"jvanas","radio",256,"Utm 
0642126
4002864
4 m
Shelter used off and on all spring
Flat rock","5/22/18 4:18","NDOWherps","5/22/18 4:18","NDOWherps",642126,4002864,-115.41992,36.16014,""
615,615,"30709bd9-2609-4d16-b48e-49454e4e43c0","hesuca11","hesuca11","Calico",2018-05-22 14:38:00,"jvanas","radio",262,"0642113
4002862
 3 m
In with C 16. For 2 nd day","5/23/18 23:51","NDOWherps","5/23/18 23:51","NDOWherps",642113,4002862,-115.42001,36.16013,""
608,608,"02712a14-bbf0-42fb-9542-c3243c65928b","hesuca11","hesuca11","Calico",2018-05-23 15:55:00,"jvanas","visual",56,"Utm 
0642102
4002631
 3 m
In earthen shelter with C 16
Wash bank 15 m from steps to park lot","5/23/18 23:51","NDOWherps","5/23/18 23:51","NDOWherps",642102,4002631,-115.42022,36.15801,""
626,626,"d92ea003-3afa-40b7-be18-b3332d7cf77c","hesuca11","hesuca11","Calico",2018-05-24 14:25:00,"jvanas","radio",256,"Utm 
0642124
4002864
3 m
Return to shelter used last 5/22
Wit C 16","5/24/18 18:30","NDOWherps","5/24/18 18:30","NDOWherps",642124,4002864,-115.41999,36.16021,""
635,635,"aa495b27-30ad-40fa-a92b-aad6da037842","hesuca11","hesuca11","Calico",2018-05-25 14:08:00,"scohen","radio",180,"C11 and C16 are hanging out in the same shelter.","5/25/18 22:53","NDOWherps","5/25/18 22:53","NDOWherps",642259,4002917,NA,NA,""
660,660,"513450aa-b449-4617-a619-c24dd912844a","hesuca11","hesuca11","Calico",2018-05-26 15:24:00,"jvanas","radio",190,"Utm 
0642257
4002916
 4 m
In same shelter with C 16
Moved E of Cube and higher","5/26/18 20:54","NDOWherps","5/26/18 20:54","NDOWherps",642257,4002916,-115.41838,36.16062,""
665,665,"ff3ed2b6-57ba-4612-bb25-be8ea6740c42","hesuca11","hesuca11","Calico",2018-05-27 16:04:00,"jvanas","radio",207,"Utm 
0642261
4002916
4 m
Same shelter as 5/26","5/27/18 19:41","NDOWherps","5/27/18 19:41","NDOWherps",642261,4002916,-115.41853,36.16038,""
675,675,"76fbc811-f5e6-4693-beb9-8e588ae546e9","hesuca11","hesuca11","Calico",2018-05-29 13:08:00,"jvanas","radio",212,"Utm 
0642227
4002879
5 m
Return to shelter used often this spring 
in same shelter with C 16","5/29/18 17:24","NDOWherps","5/29/18 17:24","NDOWherps",642227,4002879,-115.41881,36.1602,""
677,677,"5fa9986a-cc41-4673-a7b3-fc0ad2d64a95","hesuca11","hesuca11","Calico",2018-05-30 15:46:00,"jvanas","radio",186,"Utm 
0642192
4002932
 4 m
Went high with C 16","5/30/18 19:20","NDOWherps","5/30/18 19:20","NDOWherps",642192,4002932,-115.41915,36.1607,""
687,687,"f1ce883c-4d05-468d-9d83-7d37213cb18d","hesuca11","hesuca11","Calico",2018-05-31 12:55:00,"jvanas","radio",177,"Utm 
0642188
4002931
 5 m
Same shelter with C 16","5/31/18 17:09","NDOWherps","5/31/18 17:09","NDOWherps",642188,4002931,-115.41922,36.16069,""
696,696,"4667c08f-a810-4ca9-b366-e8bd84b6fa0a","hesuca11","hesuca11","Calico",2018-06-02 16:20:00,"jvanas","radio",187,"Utm 
0642199
4002931
4 m
Same shelter together with C 16","6/2/18 20:05","NDOWherps","6/2/18 20:05","NDOWherps",642199,4002931,-115.41919,36.16074,""
702,702,"9d809f81-455c-4cd5-b20e-6d52a02ece29","hesuca11","hesuca11","Calico",2018-06-04 15:15:00,"jvanas","radio",181,"Utm 
0642197
4002930
 3 m
Still same shelter only without C 16","6/4/18 18:13","NDOWherps","6/4/18 18:13","NDOWherps",642197,4002930,-115.41914,36.16074,""
726,726,"0ec1aef8-debd-402c-8005-df6623398025","hesuca11","hesuca11","Calico",2018-06-06 16:43:00,"jvanas","radio",187,"Utm 
0642197
4002929 
5 m
In same shelter with C 13","6/8/18 18:52","NDOWherps","6/8/18 18:52","NDOWherps",642197,4002929,-115.41908,36.16074,""
724,724,"1fc5989a-b21c-40c5-a350-356228267641","hesuca11","hesuca11","Calico",2018-06-08 16:57:00,"jvanas","radio",187,"Utm 
0642196
4002928
3 m
Same shelter with C 13","6/8/18 18:52","NDOWherps","6/8/18 18:52","NDOWherps",642196,4002928,-115.41917,36.16071,""
741,741,"12a5ccb4-6986-4185-a2ed-b0c5346fcbc6","hesuca11","hesuca11","Calico",2018-06-14 02:27:00,"jvanas","radio",188,"Utm 
0642262
4002914
 6 m
New shelter 
","6/14/18 15:35","NDOWherps","6/14/18 15:35","NDOWherps",642262,4002914,-115.41848,36.16059,""
749,749,"eedb8a5b-975d-4b92-94cb-00209a738161","hesuca11","hesuca11","Calico",2018-06-15 13:45:00,"jvanas","radio",193,"Utm 
0642259
4002916
3 m
In same shelter with C 16
","6/15/18 17:27","NDOWherps","6/15/18 17:27","NDOWherps",642259,4002916,-115.41841,36.16057,""
796,796,"4837cbd5-40f1-4c57-bca8-0c1acb652965","hesuca11","hesuca11","Calico",2018-06-27 16:21:00,"scohen","radio",147,"Tracks inside cave leading to smaller shelter entrance.

Frequently 160.4695","7/11/18 21:25","NDOWherps","7/11/18 21:25","NDOWherps",642259,4002948,NA,NA,""
773,773,"baf1a18e-070b-4329-ab12-c027f85f30f5","hesuca11","hesuca11","Calico",2018-07-06 13:48:00,"jvanas","radio",177,"Utm 
0642200
4002965
3 m
Under large boulder with Tortoise 
 Have no weather tool. ","7/6/18 17:17","NDOWherps","7/6/18 17:17","NDOWherps",642200,4002965,-115.41899,36.16101,""
1151,1151,"7cf802c7-b446-47e7-91ac-e23941227cb5","hesuca11","hesuca11","Calico",2018-07-18 14:33:00,"other","visual",180,"","5/14/19 5:57","NDOWherps","5/14/19 5:57","NDOWherps",642196,4002974,NA,NA,""
847,847,"9258da78-9dd1-472d-9422-e4b1b915c577","hesuca11","hesuca11","Calico",2018-08-07 13:18:00,"jvanas","radio",NA,"Utm 
0642289
4002917
2 m
Just W of Camera cave ","8/7/18 16:49","NDOWherps","8/7/18 16:49","NDOWherps",642289,4002917,-115.41804,36.1606,""
866,866,"ebed5335-f18d-4b57-bc8b-b3750db4bb2d","hesuca11","hesuca11","Calico",2018-08-23 16:00:00,"jvanas","radio",NA,"Utm 
0642127
4002948
4 m
West of The Cube
Half way up slope","8/24/18 16:06","NDOWherps","8/24/18 16:06","NDOWherps",642127,4002948,-115.41991,36.16088,""
869,869,"145bbef2-3d03-4cb3-a641-39bc479497e4","hesuca11","hesuca11","Calico",2018-09-01 14:00:00,"jvanas","radio",173,"Utm 
0642131
4002850
3 m
In large pack rat den","9/1/18 20:25","NDOWherps","9/1/18 20:25","NDOWherps",642131,4002850,-115.41978,36.16089,""
878,878,"639fdf89-afca-462b-a03c-1444e7e594f1","hesuca11","hesuca11","Calico",2018-09-11 16:09:00,"jvanas","radio",180,"Utm 
0642125
4002946
 4 m
","9/14/18 20:42","NDOWherps","9/14/18 20:42","NDOWherps",642125,4002665,NA,NA,""
896,896,"28b580e6-27ca-4c5f-a8a6-f96f83ccd1cb","hesuca11","hesuca11","Calico",2018-09-25 15:47:00,"jvanas","radio",NA,"utm 
0642130
4002950
 3 m","9/28/18 19:27","NDOWherps","9/28/18 19:27","NDOWherps",642130,4002950,NA,NA,""
908,908,"e6abbb44-aa41-496a-a7b7-ba318bafdfb1","hesuca11","hesuca11","Calico",2018-10-05 14:29:00,"jvanas","radio",186,"Utm 
0642125
4002945
 4 m","10/9/18 17:55","NDOWherps","10/9/18 17:55","NDOWherps",642125,4002945,NA,NA,""
935,935,"0bae2e19-3ff3-4b66-86a6-e58af9d3ac29","hesuca11","hesuca11","Calico",2018-10-24 14:30:00,"jvanas","visual",187,"Utm 
06422230
4002952
 3 m
Same shelter ","10/30/18 19:46","NDOWherps","10/30/18 19:46","NDOWherps",642230,4002952,NA,NA,""
939,939,"f31e9e61-2851-4862-935a-7de7dd5c0db7","hesuca11","hesuca11","Calico",2018-10-31 14:46:00,"jvanas","radio",119,"Utm 
0642135
4002948","10/31/18 20:37","NDOWherps","10/31/18 20:37","NDOWherps",642135,4002948,NA,NA,""
956,956,"f6bdc989-c147-4c39-b896-31baa13c74f8","hesuca11","hesuca11","Calico",2018-11-07 17:43:00,"jvanas","radio",191,"Utm 
0642134
4002905","11/7/18 20:11","NDOWherps","11/7/18 20:11","NDOWherps",642134,4002905,NA,NA,""
962,962,"0300f8d2-98b2-4a4f-8dc0-a323ae98abfd","hesuca11","hesuca11","Calico",2018-11-23 15:12:00,"jvanas","radio",169,"Utm 
0642113
4002956","11/23/18 17:14","NDOWherps","11/23/18 17:14","NDOWherps",642113,4002946,NA,NA,""
976,976,"438ce7a9-1a73-4a7f-a477-ae93ec393ec2","hesuca11","hesuca11","Calico",2018-12-20 18:58:00,"jvanas","radio",179,"Utm
0642129
4002946","12/20/18 22:20","NDOWherps","12/20/18 22:20","NDOWherps",642129,4002946,-115.41969,36.1609,""
985,985,"1f2b4c8d-12d7-480b-a076-a541b74f011f","hesuca11","hesuca11","Calico",2019-01-25 17:58:00,"jvanas","radio",172,"Utm
0642124
4002957","1/25/19 19:53","NDOWherps","1/25/19 19:53","NDOWherps",642124,4002957,NA,NA,""
992,992,"c5f73c94-5f7a-4253-a905-b02d1ad7c2c9","hesuca11","hesuca11","Calico",2019-03-01 15:47:00,"jvanas","radio",185,"Utm 
0642128
4002955
Same shelter for months","3/2/19 0:49","NDOWherps","3/2/19 0:49","NDOWherps",642128,4002955,NA,NA,""
1011,1011,"20b3c06d-7b0a-40ca-8742-70520a4f2ceb","hesuca11","hesuca11","Calico",2019-03-24 17:18:00,"jvanas","radio",188,"Utm 
0642131
4002954
Same shelter ","3/25/19 13:04","NDOWherps","3/25/19 13:04","NDOWherps",642131,4002954,NA,NA,""
1054,1054,"f58d1475-3e3a-460e-a111-bdb54b35a60a","hesuca11","hesuca11","Calico",2019-04-15 17:48:00,"jvanas","radio",199,"Utm
0642130
4002950","4/16/19 1:26","NDOWherps","4/16/19 1:26","NDOWherps",642130,4002950,NA,NA,""
1069,1069,"441a61d0-91ec-4174-8d67-fc6945dff27b","hesuca11","hesuca11","Calico",2019-04-23 16:07:00,"jvanas","radio",153,"Utm 
0642127
4002945
Same shelter ","4/24/19 0:24","NDOWherps","4/24/19 0:24","NDOWherps",642127,4002945,NA,NA,""
